"artifact"	"consumer"	"check"
"data/lexicon/paronym_pairs.yaml"	"docs/practice/paronym-residual-taxonomy.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/paronym_pairs.yaml"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/paronym_pairs.yaml"	"tests/test_generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/practice-creation-review.json"	"scripts/practice/CREATION_REVIEW.md"	"doc-only: human workflow guidance; moved K links updated"
"data/lexicon/practice-creation-review.json"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/recovery-audit/2026-08-14-ocr-space-collapse-manual-review.json"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"tests.test_ohoiko_paired_headword_split::test_analyze_paired_splits_never_promotes_a_no_gloss_leg"
"data/lexicon/recovery-audit/2026-08-14-ocr-space-collapse.jsonl"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"artifact_path() P2 all-entry resolution probe: lexicon_recovery_snapshots/lexicon/recovery-audit/2026-08-14-ocr-space-collapse.jsonl (173/173 passed)"
"data/lexicon/recovery-audit/2026-09-06-anna-taught-residual-census.json"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"artifact_path() P2 all-entry resolution probe: lexicon_recovery_snapshots/lexicon/recovery-audit/2026-09-06-anna-taught-residual-census.json (173/173 passed)"
"data/lexicon/recovery-audit/2026-09-06-anna-taught-residual-census.json"	"tests/test_ohoiko_paired_headword_split.py"	"artifact_path() P2 all-entry resolution probe: lexicon_recovery_snapshots/lexicon/recovery-audit/2026-09-06-anna-taught-residual-census.json (173/173 passed)"
"data/lexicon/source-inventory-review-decisions/2026-06-30-third-approved-textbook-ledger-batch.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory-review-decisions/2026-07-03-fifth-approved-textbook-ledger-batch.yaml"	"docs/runbooks/word-atlas-textbook-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory-review-decisions/2026-07-03-fifth-approved-textbook-ledger-batch.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory-review-decisions/2026-07-03-fifth-approved-textbook-ledger-batch.yaml"	"tests/test_textbook_source_inventory_scope.py"	"tests.test_textbook_source_inventory_scope::test_bolshakova_inventory_rows_are_backed_by_tracked_notes"
"data/lexicon/source-inventory-review-decisions/2026-07-03-fourth-approved-textbook-ledger-batch.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory-review-decisions/2026-07-14-curriculum-intake-bulk-reject-R1.yaml"	"scripts/lexicon/obvious_noise_classifier.py"	"tests.test_obvious_noise_classifier::test_classify_lemma[...-punctuation_debris]"
"data/lexicon/source-inventory-review-decisions/2026-07-19-ohoiko-ulp-curated-bulk-approve.yaml"	"scripts/lexicon/curated_ohoiko_ulp_repromote.py"	"tests.test_curated_ohoiko_ulp_repromote::test_collect_ulp_headwords_signature_has_no_sum_connection"
"data/lexicon/source-inventory-review-decisions/2026-07-19-ohoiko-ulp-curated-bulk-approve.yaml"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"data/lexicon/source-inventory-review-decisions/2026-07-19-textbook-jsonl-curated-bulk-approve.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory-review-decisions/2026-07-23-alona-full-document-intake.yaml"	"scripts/lexicon/promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"data/lexicon/source-inventory-review-decisions/2026-08-14-ohoiko-ulp-ocr-space-collapse-approve.yaml"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"data/lexicon/source-inventory-review-decisions/2026-09-02-teacher-lesson-delta-approve.yaml"	"tests/test_promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"data/lexicon/source-inventory-review-decisions/2026-09-13-ohoiko-fmu-booster-approve.yaml"	"scripts/lexicon/admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory-review-decisions/2026-09-13-ohoiko-fmu-booster-approve.yaml"	"scripts/lexicon/build_fmu_booster_inventory.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory-review-decisions/2026-09-13-ohoiko-fmu-booster-approve.yaml"	"tests/test_admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"docs/runbooks/word-atlas-textbook-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-29-first-approved-publish-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-30-second-approved-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-30-third-approved-textbook-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-fourth-approved-textbook-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/bolshakova-bukvar-keywords.yaml"	"tests/test_textbook_source_inventory_scope.py"	"tests.test_textbook_source_inventory_scope::test_bolshakova_inventory_rows_are_backed_by_tracked_notes"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-02/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-03/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-04/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-05/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-06/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-07/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-08/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-09/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-10/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/README.md"	"registry/lexicon/source-inventory/grade-11/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/grade-01/bukvar-zaharijchuk-grade1-2025-glossary.yaml"	"scripts/lexicon/admit_textbook_book_glossary.py"	"tests.test_admit_textbook_book_glossary::test_admit_candidates_requires_both_gates"
"data/lexicon/source-inventory/grade-02/README.md"	"registry/lexicon/source-inventory/grade-03/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"docs/runbooks/word-atlas-ohoiko-ulp-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-29-first-approved-publish-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-second-approved-ohoiko-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"tests/test_ohoiko_source_inventory_scope.py"	"tests.test_ohoiko_source_inventory_scope::test_ohoiko_abetka_inventory_covers_all_committed_key_words"
"data/lexicon/source-inventory/ohoiko-abetka-keywords.yaml"	"tests/test_source_inventory_review_decisions.py"	"tests.test_source_inventory_review_decisions::test_committed_decision_validation_reuses_shared_source_index"
"data/lexicon/source-inventory/ohoiko-corpus-intake.summary.md"	"scripts/lexicon/README.md"	"doc-only: human workflow guidance; moved K links updated"
"data/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-09-13-ohoiko-fmu-booster-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"registry/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"scripts/lexicon/admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"scripts/lexicon/build_fmu_booster_inventory.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"tests/test_admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-19-ohoiko-ulp-curated-bulk-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-curated-2026-07-19-bulk.yaml"	"scripts/lexicon/curated_ohoiko_ulp_repromote.py"	"tests.test_curated_ohoiko_ulp_repromote::test_collect_ulp_headwords_signature_has_no_sum_connection"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-curated-2026-07-19-bulk.yaml"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"tests.test_ohoiko_paired_headword_split::test_analyze_paired_splits_never_promotes_a_no_gloss_leg"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-curated-2026-07-19-bulk.yaml"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-curated-2026-07-19-bulk.yaml"	"scripts/lexicon/ulp_taught_pair_extractor.py"	"tests.test_ulp_taught_pair_extractor::test_extract_basic_margin_pair"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-ocr-space-collapse-2026-08-14.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-08-14-ohoiko-ulp-ocr-space-collapse-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-ocr-space-collapse-2026-08-14.yaml"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"tests.test_ohoiko_paired_headword_split::test_analyze_paired_splits_never_promotes_a_no_gloss_leg"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-ocr-space-collapse-2026-08-14.yaml"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-paired-split-legs-2026-08-12.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-08-12-ohoiko-ulp-paired-split-legs-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-paired-split-legs-2026-08-12.yaml"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"tests.test_ohoiko_paired_headword_split::test_analyze_paired_splits_never_promotes_a_no_gloss_leg"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-paired-split-multiword-legs-2026-08-23.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-08-23-atlas-6370-paired-split-multiword-leg-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/ohoiko-ulp-paired-split-multiword-legs-2026-08-23.yaml"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"data/lexicon/source-inventory/oneshot/private-teacher-lesson-vocabulary-2026-07-18-bulk.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-18-teacher-lesson-bulk-approve-new-heads.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/private-teacher-lesson-vocabulary-2026-07-18-bulk.yaml"	"scripts/lexicon/promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"data/lexicon/source-inventory/oneshot/private-teacher-lesson-vocabulary-2026-09-02-delta.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-09-02-teacher-lesson-delta-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/private-teacher-lesson-vocabulary-2026-09-02-delta.yaml"	"tests/test_promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-19-textbook-jsonl-curated-bulk-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-01/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-02/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-03/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-04/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-05/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-06/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-07/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-08/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-09/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-10/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/grade-11/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/oneshot/textbook-jsonl-curated-2026-07-19-bulk.yaml"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.json"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/pos-balanced-grammar-sample.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/pos-balanced-grammar-sample.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-29-first-approved-publish-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/pos-balanced-grammar-sample.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-30-second-approved-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/pos-balanced-grammar-sample.yaml"	"tests/test_source_inventory_intake.py"	"tests.test_source_inventory_intake::test_committed_source_inventory_files_are_valid"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-02-first-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-second-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"tests/test_apply_source_inventory_promotion.py"	"tests.test_apply_source_inventory_promotion::test_apply_existing_provenance_overlay_updates_existing_entries"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-seed.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-119-138.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-119-138.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-119-138.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-seventh-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-119-138.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-139-158.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-139-158.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-139-158.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-eighth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-139-158.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-159-178.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-159-178.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-159-178.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-ninth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-159-178.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-179-198.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-179-198.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-179-198.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-tenth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-179-198.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-199-218.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-199-218.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-199-218.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-eleventh-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-199-218.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-219-238.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-05-twelfth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-239-258.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-05-thirteenth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-259-278.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-05-fourteenth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
